SHOP_ID,DATE,N_TRANS
94,22/10/22,7
82,16/11/21,31
71,7/04/21,13
90,11/12/22,10
31,10/09/22,19
14,6/02/21,6
84,10/04/22,6
48,6/03/22,8
71,27/06/21,8
39,4/07/21,2
77,30/09/22,30
61,6/09/22,3
87,31/05/22,4
51,5/08/21,52
89,29/07/21,6
36,24/10/22,4
27,2/01/22,4
48,4/06/21,17
17,11/12/22,2
3,17/03/22,29
64,6/12/21,4
58,23/05/22,4
72,16/02/22,14
46,9/10/22,14
87,22/12/21,3
1,31/05/21,22
17,21/06/22,5
95,2/09/22,17
48,21/12/21,16
27,30/03/21,9
73,18/06/21,2
46,7/03/21,20
66,29/04/22,11
82,3/03/21,35
63,8/06/21,17
78,11/01/22,17
46,20/01/21,20
13,31/03/21,4
22,8/10/21,6
5,7/09/22,12
78,29/10/21,8
27,6/05/21,5
80,16/01/21,3
62,12/11/21,8
82,6/07/21,22
27,28/03/21,2
58,4/04/21,3
88,27/11/21,47
91,9/03/21,5
5,17/02/22,27
23,23/03/22,5
37,16/08/22,7
1,14/06/21,22
27,2/09/22,8
95,1/11/22,27
81,1/11/21,16
36,12/09/21,1
92,7/08/22,5
66,6/01/21,15
87,1/05/21,2
39,11/03/21,9
95,9/10/21,10
82,11/10/22,44
17,10/01/21,6
3,24/05/22,18
72,19/02/21,29
95,9/02/22,12
73,9/04/21,9
72,4/01/21,29
17,30/08/22,6
23,24/06/21,14
23,11/09/22,17
95,10/05/22,9
74,15/08/22,7
17,10/10/22,7
94,23/10/22,3
81,4/06/21,4
64,4/03/21,3
35,6/09/21,9
61,25/04/21,1
56,11/04/21,6
78,3/02/21,8
9,10/07/22,6
71,8/07/21,7
46,7/06/22,29
48,31/07/22,8
24,21/09/21,2
28,19/09/22,5
74,30/01/22,12
35,9/02/21,15
37,16/01/21,5
31,2/10/22,28
6,14/03/21,1
37,21/10/21,21
64,13/02/21,2
50,7/05/22,32
37,8/02/21,4
84,6/11/22,6
13,5/12/22,4
22,8/12/22,5
50,10/06/21,28
74,4/07/22,8
56,23/07/22,12
84,5/07/22,13
77,14/03/21,14
81,7/04/22,4
59,10/04/21,26
30,25/04/21,5
87,13/12/21,3
4,7/04/22,16
91,12/07/21,8
64,6/11/21,5
35,12/07/22,32
49,26/06/21,8
95,26/10/21,3
4,28/01/21,4
14,11/01/21,1
6,1/04/21,1
89,24/05/22,5
3,21/06/22,24
22,28/11/22,10
50,13/06/22,8
64,6/10/22,1
83,22/10/21,6
83,26/07/22,4
89,21/05/21,4
5,7/11/22,5
54,7/05/21,12
28,16/05/22,7
73,13/09/21,5
28,15/07/22,4
54,22/04/21,6
13,17/12/22,1
48,12/03/21,6
64,31/03/21,2
99,28/02/21,7
63,18/05/21,5
22,27/05/21,2
17,16/02/21,6
87,21/06/21,3
92,18/12/21,5
87,26/05/21,4
81,8/12/22,4
27,25/07/22,2
30,19/04/21,7
13,20/04/21,1
95,19/04/22,4
39,17/05/21,4
94,7/08/22,2
63,13/07/21,13
83,15/12/22,8
81,10/01/21,10
43,12/02/22,1
39,19/08/21,1
71,13/08/21,11
13,11/08/21,4
30,1/02/22,11
65,4/12/21,6
65,7/07/22,4
4,10/01/22,7
83,17/03/21,4
73,7/02/22,6
5,11/08/21,4
56,18/08/22,6
29,8/12/22,7
96,30/08/21,2
84,15/02/22,6
23,19/01/21,9
65,23/02/21,4
90,1/09/22,7
61,28/07/22,1
83,26/03/22,6
83,2/07/22,2
9,28/02/21,1
81,20/03/21,6
73,22/08/22,3
36,26/09/21,2
81,15/03/22,4
64,22/03/21,3
64,29/08/22,2
61,12/12/21,4
38,24/04/22,2
73,9/10/22,2
73,11/06/21,2
65,13/05/21,4
31,20/10/21,2
38,10/07/21,2
61,13/04/22,1
73,25/02/22,4
80,7/09/22,1
89,15/10/21,1
66,22/11/22,6
28,26/06/22,2
58,21/06/22,3
65,2/02/21,1
36,12/11/22,2
65,8/04/22,4
43,25/05/21,1
28,30/06/21,5
36,3/11/21,1
28,15/11/22,6
87,9/05/22,2
64,8/02/22,1
28,31/03/22,3
58,21/02/22,3
89,16/11/21,2
39,25/01/21,2
65,11/07/21,3
43,6/03/22,1
54,19/12/21,3
31,7/03/22,1
37,16/08/21,2
89,16/07/21,1
94,4/09/22,2
23,4/01/22,3
75,27/04/22,3
64,3/05/22,4
61,3/08/22,2
66,7/12/21,5
37,30/10/21,1
80,4/01/21,1
64,22/09/21,1
43,10/07/21,1
66,21/10/22,1
61,25/03/22,2
13,5/10/21,1
36,10/05/21,1
43,8/07/21,1
89,17/06/21,1
31,8/04/22,1
64,12/11/21,3
36,2/01/22,1
87,1/09/21,1
64,28/09/22,1
43,3/07/22,1
100,7/04/21,2261
15,16/01/22,1252
12,4/03/21,68
68,9/06/21,1492
57,14/08/21,311
10,30/05/22,234
100,7/02/22,1555
86,24/09/21,1600
100,29/10/21,2188
60,23/05/21,162
16,26/02/21,750
98,25/07/22,103
53,30/06/21,137
15,12/02/21,1321
11,18/04/21,96
50,20/10/22,42
68,18/11/22,1651
100,1/10/22,1797
12,14/08/22,63
2,3/11/22,612
100,21/12/22,2213
15,30/10/22,1709
86,7/05/22,2008
86,13/02/22,1577
15,27/12/21,1267
100,6/08/22,1502
68,11/08/22,1399
16,17/06/21,714
20,18/08/21,435
100,14/06/22,1555
15,14/05/22,1112
100,31/05/21,1416
86,25/02/22,1456
98,18/03/21,251
40,10/11/21,159
29,17/09/22,85
60,15/08/22,150
20,11/12/21,1040
20,19/02/21,1413
16,1/02/21,681
2,17/02/22,482
10,19/02/22,382
47,5/11/22,279
10,16/01/21,402
86,17/09/21,2240
26,27/05/21,56
2,6/01/21,695
10,29/10/22,359
16,15/01/22,504
10,15/04/21,297
98,2/12/21,333
7,4/04/21,92
16,30/03/22,681
34,8/04/22,313
72,14/04/22,37
68,1/08/21,1880
15,3/04/21,1932
38,17/09/21,394
23,20/08/22,62
57,5/01/22,508
100,6/03/21,2245
10,30/12/21,305
10,7/08/22,266
20,16/04/21,1454
20,15/04/22,1522
100,1/09/22,1825
21,18/08/22,354
85,2/07/21,208
86,27/09/22,1889
20,2/03/22,1157
26,3/10/22,93
7,12/02/21,69
100,10/08/21,2153
2,26/05/21,905
41,7/03/21,174
68,11/04/21,1664
21,11/07/22,343
88,22/09/22,103
15,30/06/21,1369
68,14/01/21,1230
21,14/09/21,325
20,16/06/21,1435
26,22/11/22,158
57,19/05/22,533
26,12/02/22,32
100,1/04/22,1749
20,7/03/22,892
40,23/04/22,283
53,9/03/21,144
16,5/10/22,604
86,11/12/21,2201
16,6/11/22,536
10,25/11/22,387
38,17/06/21,456
38,14/05/21,308
16,22/09/22,728
15,19/12/21,1285
60,1/10/21,211
21,4/12/22,372
16,6/05/22,694
16,23/03/22,609
12,7/05/22,83
35,5/08/21,51
82,5/03/22,73
15,21/01/21,1210
41,27/03/21,215
97,16/03/21,89
45,13/01/22,64
21,26/09/21,276
3,25/04/21,30
16,16/06/22,660
45,3/05/22,62
53,23/07/22,245
47,27/11/21,266
10,1/05/22,276
2,9/08/21,330
82,2/01/21,26
40,2/01/21,270
22,22/02/21,4
47,20/02/22,222
34,6/07/21,235
2,6/04/21,642
19,26/12/21,76
57,12/03/22,355
47,23/10/21,274
57,31/12/22,346
88,24/04/22,85
21,22/06/22,523
40,22/11/21,48
85,13/02/21,230
2,10/02/22,513
16,13/04/21,789
60,3/10/21,135
8,8/08/21,13
12,23/06/21,68
2,8/07/22,595
16,12/09/21,458
34,27/01/21,331
23,28/10/22,102
16,7/11/22,672
15,17/03/21,1313
19,30/07/22,244
40,30/07/22,234
97,8/07/22,102
50,15/12/22,39
59,27/08/22,35
18,29/01/21,128
10,6/08/22,304
22,11/04/22,3
68,26/01/21,1509
10,1/11/21,304
47,26/10/22,164
96,8/04/22,176
34,26/10/22,311
77,16/11/21,23
16,7/06/21,600
96,13/03/21,331
68,13/02/21,1992
41,12/01/21,135
96,22/10/21,142
57,12/05/21,493
96,9/03/22,64
16,16/12/21,587
47,24/05/22,127
98,28/07/21,228
84,23/02/21,13
85,6/05/21,162
2,18/06/22,591
10,15/07/22,285
53,16/05/21,218
3,23/11/21,26
45,6/02/22,56
53,5/08/22,229
15,3/09/22,1394
2,7/06/22,520
41,24/03/22,110
47,13/05/22,131
26,18/01/21,61
7,22/02/21,52
51,19/10/22,44
78,5/12/21,10
10,2/02/21,294
5,12/08/22,43
2,18/05/22,692
95,3/05/21,9
63,11/03/21,15
38,23/03/22,328
16,4/03/22,587
44,29/01/21,63
90,29/12/22,23
60,8/07/22,166
98,21/12/21,361
38,1/03/22,785
8,24/09/22,87
10,13/06/21,287
16,31/03/21,813
8,16/12/21,35
23,11/06/21,58
48,22/01/22,33
53,8/03/21,197
17,30/10/21,45
41,30/12/21,149
77,11/06/22,33
95,5/05/22,19
27,10/11/21,33
32,20/04/22,42
59,29/04/21,55
11,8/01/21,109
82,16/08/22,46
45,1/12/21,81
15,26/05/22,1173
41,20/01/22,173
60,19/05/22,202
38,22/07/21,417
40,30/11/22,144
57,8/06/21,409
2,7/11/21,492
40,15/09/22,150
97,19/12/21,129
53,29/12/21,350
18,18/09/22,165
57,16/10/22,260
97,7/05/22,158
53,30/09/22,253
72,21/07/22,34
20,9/11/22,1338
97,3/06/21,156
11,25/02/22,122
23,28/04/21,28
65,18/07/21,6
47,22/04/21,176
60,8/06/22,222
57,1/01/22,330
10,30/01/21,381
91,26/02/21,8
19,24/01/21,68
98,29/09/22,271
30,19/11/22,37
45,23/06/21,60
51,1/09/22,35
26,11/07/22,122
56,27/05/21,16
1,11/11/22,80
88,18/09/22,95
98,17/01/21,158
91,18/03/22,7
82,7/01/22,41
95,19/05/21,21
76,31/03/21,70
85,31/10/21,66
21,9/02/21,354
62,2/03/21,13
88,30/11/22,102
23,17/02/22,30
18,16/12/21,41
28,16/04/22,11
18,26/04/22,79
60,7/07/22,195
7,20/03/21,87
96,10/04/21,319
18,18/06/22,74
72,14/12/22,28
11,27/03/22,82
98,14/08/21,497
29,23/11/22,64
41,23/04/21,239
11,15/05/21,105
12,20/02/22,70
12,6/09/22,60
47,20/03/21,273
58,27/12/21,7
1,15/11/21,39
26,5/12/22,155
34,23/05/22,209
27,18/06/21,12
98,29/11/21,164
48,16/07/21,10
41,10/12/21,259
26,22/05/21,64
96,7/09/22,73
82,21/04/22,63
26,31/10/22,192
57,19/09/22,336
34,12/10/22,285
11,24/09/21,77
40,4/12/22,70
12,9/03/22,58
96,20/10/22,77
26,1/09/22,197
12,12/11/21,71
60,24/09/22,140
34,3/08/22,242
3,5/08/22,52
10,29/07/22,298
8,9/10/22,21
76,3/08/21,88
53,6/11/22,213
78,10/12/22,15
21,31/12/21,364
98,28/12/22,251
11,30/05/22,79
8,29/05/21,69
40,17/03/22,157
82,11/12/21,72
79,1/05/21,68
76,17/03/21,62
96,9/06/22,177
32,30/01/21,53
34,29/04/22,299
46,21/08/22,22
65,5/03/22,5
74,20/10/21,162
60,9/06/21,232
12,5/03/21,65
41,20/05/21,179
78,29/12/22,18
66,25/06/22,19
34,14/12/21,227
57,29/01/22,375
4,21/06/22,7
82,2/07/22,70
51,19/11/21,54
85,20/01/21,118
32,3/12/21,39
29,30/09/22,23
28,1/10/22,7
95,10/05/21,7
40,16/02/21,128
12,5/09/22,72
88,30/12/21,50
26,12/03/21,64
23,18/02/22,106
75,24/04/21,14
98,2/06/22,247
23,28/08/22,91
30,12/06/21,52
96,12/10/22,112
18,6/12/21,57
40,13/04/21,133
8,7/08/21,53
47,10/10/22,123
1,28/12/22,132
4,10/06/22,4
10,29/12/22,249
32,27/11/21,43
44,23/12/22,53
88,18/02/22,55
90,1/04/22,13
76,12/03/22,36
94,18/09/21,13
29,12/05/21,34
60,19/08/22,227
85,15/12/21,146
46,4/11/21,34
5,19/08/22,44
60,23/08/22,172
40,18/09/21,248
50,12/05/21,16
53,20/06/22,113
58,16/07/22,37
17,22/02/21,4
85,3/05/21,81
40,10/07/22,62
51,18/10/22,34
77,9/02/22,20
85,20/05/21,125
84,16/12/22,35
76,28/12/22,40
53,27/09/22,129
96,21/12/21,114
48,21/09/22,50
3,22/04/22,41
82,4/02/21,34
88,23/04/22,108
43,2/04/21,4
51,9/03/21,53
97,17/08/21,90
85,30/03/21,103
11,16/08/22,79
11,5/10/22,119
54,6/11/21,39
95,9/09/22,23
84,8/09/22,13
76,11/09/22,29
26,21/11/21,50
74,29/08/22,12
53,20/04/21,165
40,6/11/22,78
29,20/12/22,14
88,26/09/22,130
82,18/03/22,35
82,25/10/22,38
26,31/03/21,51
12,13/10/22,56
92,25/02/22,13
30,7/04/21,54
1,9/07/22,55
53,12/05/21,117
46,13/07/21,20
74,15/10/22,83
97,9/04/21,130
72,8/03/21,26
48,12/08/22,14
44,15/05/21,21
46,28/10/21,45
35,26/05/21,32
51,23/06/21,43
85,3/08/21,100
49,10/05/22,5
18,2/08/21,33
90,5/08/22,18
54,12/01/22,28
19,14/11/21,61
5,2/10/22,49
92,16/06/21,14
95,18/02/21,16
32,23/11/21,47
32,14/07/21,58
93,25/03/21,12
76,5/08/22,51
17,14/07/21,27
30,26/04/22,23
92,20/09/22,91
32,20/06/22,35
92,2/06/22,11
88,28/06/22,96
8,22/04/21,27
76,8/02/21,73
74,30/07/22,49
51,6/04/21,45
51,28/12/21,20
66,4/01/22,10
78,25/10/21,7
45,7/08/22,54
77,13/11/21,36
59,28/10/21,77
32,20/06/21,31
1,20/02/22,53
5,20/01/22,39
50,8/05/22,19
83,19/04/21,10
46,11/11/21,43
65,15/06/21,4
35,22/02/21,22
13,6/10/22,4
41,14/11/21,156
18,11/02/22,85
78,24/07/22,12
18,2/02/22,108
26,8/04/22,43
72,17/01/21,34
29,11/12/21,54
65,7/09/22,5
59,16/02/21,61
25,31/03/21,79
82,25/06/21,34
23,13/09/21,43
49,5/02/21,37
27,30/04/21,4
66,31/12/22,26
40,24/06/21,113
56,5/08/22,8
59,10/06/22,76
12,7/10/21,70
12,19/05/22,74
23,11/02/21,197
5,26/01/21,9
23,18/10/21,6
35,1/12/21,35
56,27/02/22,3
3,1/11/22,32
49,4/09/22,8
88,18/11/21,71
42,23/09/21,5
29,20/04/21,9
37,9/08/21,11
12,21/01/21,76
76,9/08/22,48
93,24/04/21,22
62,13/06/22,19
95,20/09/21,7
7,9/01/21,62
17,16/12/22,12
4,12/04/22,4
35,6/07/22,21
4,15/11/21,10
26,12/07/22,119
8,5/11/21,45
18,22/09/21,33
79,21/02/21,35
96,2/05/22,57
51,1/12/21,42
51,2/08/21,43
56,28/04/22,14
95,14/12/21,9
50,18/06/22,25
4,15/05/22,20
26,7/02/22,47
72,25/05/21,19
28,12/04/21,7
87,2/07/21,4
44,30/04/21,24
83,3/03/22,3
35,11/11/22,42
11,14/03/21,84
40,15/05/22,70
76,21/09/22,48
18,24/08/22,62
99,27/07/21,17
22,7/01/22,11
48,5/02/22,24
43,11/10/22,3
32,16/07/21,53
72,7/05/21,28
56,7/09/22,9
46,28/11/21,23
42,16/07/21,4
17,9/04/22,39
48,5/08/21,8
99,15/07/21,25
73,30/07/21,3
19,28/11/22,59
26,28/02/21,43
45,28/07/21,66
4,16/01/21,9
35,19/03/22,30
51,18/02/21,36
82,2/05/22,25
82,14/04/22,42
89,9/02/22,3
71,24/01/21,10
97,7/11/21,61
84,7/09/22,25
94,23/01/21,6
46,19/12/22,63
90,9/10/22,14
56,9/07/21,17
56,20/01/21,14
4,9/06/21,4
72,1/05/22,29
95,17/10/22,13
22,4/02/22,5
18,6/08/21,59
78,19/12/22,18
36,1/05/21,34
77,17/05/21,15
46,28/06/21,11
50,30/01/21,22
51,13/05/22,45
49,9/10/21,12
46,18/06/21,34
7,1/11/21,21
5,20/10/22,25
42,18/04/21,4
29,15/06/21,10
71,13/01/21,10
90,7/01/22,17
51,29/07/22,41
48,27/10/21,45
51,10/11/21,41
13,29/06/21,2
32,30/05/21,20
56,11/08/22,10
49,9/02/21,24
94,24/04/21,4
35,27/05/22,42
32,8/03/22,34
5,10/12/22,74
28,23/01/21,6
35,1/08/21,31
73,15/08/22,3
66,17/12/22,32
50,10/07/22,26
56,10/10/21,14
90,9/12/21,22
54,16/02/22,26
81,27/01/21,6
50,11/06/21,33
65,21/11/21,3
90,13/09/22,5
95,8/08/21,7
30,25/03/22,49
3,2/06/22,25
27,14/08/22,5
35,6/03/22,21
78,16/02/22,9
72,26/09/22,36
73,11/05/21,2
62,29/06/22,18
29,15/12/21,28
50,7/01/21,29
5,4/04/21,20
30,28/11/21,4
73,8/08/22,4
29,3/09/22,73
66,22/02/22,7
51,31/10/22,23
30,30/05/22,13
48,14/09/21,6
56,30/09/21,10
90,7/08/21,12
4,27/06/22,4
95,6/10/22,15
17,15/09/22,5
91,17/09/21,8
95,15/06/22,11
37,5/04/21,21
49,3/02/22,8
27,14/09/22,24
48,4/12/21,26
22,12/01/22,9
81,11/05/22,10
46,11/01/21,28
49,26/11/21,18
31,25/07/22,9
58,12/06/22,3
63,27/04/21,15
23,23/05/21,16
65,27/10/22,9
17,6/04/22,19
73,5/04/21,7
65,18/03/22,6
84,3/11/22,17
37,4/05/21,5
73,10/11/21,7
29,12/09/22,8
65,30/04/21,3
35,8/06/21,21
78,22/07/22,23
99,11/07/21,9
65,1/10/22,6
31,9/09/22,11
49,27/01/22,2
90,23/06/22,11
32,5/02/21,51
90,24/05/22,8
44,25/06/22,31
4,23/03/22,7
90,8/02/21,11
90,31/01/21,19
30,17/02/22,17
17,4/03/22,14
90,2/06/21,5
81,9/10/21,10
31,26/03/21,12
74,22/04/22,18
31,19/08/22,19
72,17/10/21,32
61,29/06/22,1
54,5/05/21,26
79,3/01/21,28
23,30/10/21,31
44,27/05/22,6
30,19/11/21,25
27,22/01/22,31
30,10/08/22,32
90,13/07/21,10
65,23/10/22,4
42,22/09/21,17
89,18/07/22,1
37,9/04/22,1
28,7/09/22,6
95,6/02/22,10
75,18/01/21,3
94,1/05/21,6
81,20/10/22,8
74,20/09/21,7
92,5/03/22,9
43,4/12/21,3
83,30/03/21,4
77,23/03/22,22
64,3/02/21,2
90,6/09/22,10
44,2/05/21,12
23,7/12/21,12
92,24/07/22,7
29,21/12/21,20
48,2/07/21,8
24,30/07/21,5
48,14/04/22,11
37,7/09/22,7
63,25/08/21,22
44,14/10/21,5
83,6/04/21,7
91,16/11/22,3
17,5/01/21,9
28,9/10/21,3
3,2/02/22,11
48,7/04/22,6
74,16/01/22,8
49,29/06/22,2
58,20/01/21,19
90,7/05/21,23
95,28/12/22,20
32,27/03/22,16
42,13/07/21,4
4,24/06/21,10
59,24/04/22,4
13,17/07/22,20
91,19/12/22,18
17,10/12/21,11
81,3/03/21,2
83,9/05/21,8
63,27/01/21,6
63,24/05/21,18
27,15/09/22,7
89,28/12/21,1
92,25/04/21,6
81,23/04/22,10
95,20/02/21,19
51,29/03/22,43
48,27/12/21,9
67,16/06/22,4
30,5/08/21,14
39,17/08/21,2
87,23/08/22,3
9,5/04/21,5
91,3/02/21,5
54,26/03/21,5
23,15/02/21,11
65,10/05/21,5
78,7/01/21,19
31,2/04/21,6
58,11/07/22,7
83,15/02/22,5
44,20/05/22,15
42,7/05/21,5
83,10/03/21,3
4,24/03/22,9
61,13/12/22,2
43,10/02/21,2
87,30/08/21,3
64,19/06/22,3
5,31/08/22,18
73,10/04/22,3
66,24/03/22,12
81,2/07/21,4
81,14/03/21,6
4,18/01/22,9
13,10/11/22,5
17,15/12/22,10
75,10/02/22,4
27,24/02/22,6
89,4/02/21,5
92,1/07/21,10
61,6/02/22,1
99,14/05/21,11
17,22/06/21,3
31,2/12/21,3
64,2/09/21,5
82,25/10/21,30
48,15/12/22,4
31,2/03/21,3
81,18/09/22,6
81,20/03/22,6
92,13/05/21,15
23,16/11/21,10
91,7/07/22,5
23,5/12/22,5
27,4/06/21,11
80,23/01/22,2
27,19/04/21,5
64,24/03/21,1
64,22/08/22,5
78,15/04/21,9
28,2/04/21,6
28,24/03/21,7
89,22/11/22,5
28,28/07/22,5
27,1/04/21,1
24,27/02/21,2
4,1/12/21,6
92,12/07/21,9
83,14/10/21,2
89,2/10/21,1
81,9/02/22,4
99,16/02/21,2
59,28/11/21,1
27,30/07/21,11
89,12/09/22,1
17,21/07/22,6
91,25/10/22,5
17,5/09/22,7
43,11/04/22,1
64,4/02/22,4
94,13/08/21,9
89,21/11/22,4
91,29/08/22,3
65,8/05/22,3
89,17/01/21,2
78,1/02/21,5
83,10/10/22,3
54,23/11/21,6
24,17/02/21,1
24,16/05/21,1
58,4/09/22,4
14,21/02/21,4
38,31/07/22,1
17,12/04/22,5
83,12/10/22,2
9,23/10/22,2
81,31/05/22,4
80,27/05/22,3
94,4/07/21,5
13,10/05/21,3
28,21/03/21,5
83,3/07/22,4
9,1/10/21,1
49,7/12/21,2
38,21/08/21,2
83,17/08/21,2
75,15/04/22,4
31,6/09/21,3
66,29/03/21,1
89,22/09/21,5
36,15/08/21,1
73,27/01/21,5
89,30/03/21,3
73,2/06/22,2
28,15/07/21,1
37,2/05/22,3
81,4/02/22,4
48,20/06/22,5
89,12/08/22,1
73,6/07/22,3
91,5/10/22,4
37,23/08/21,2
87,4/05/22,4
22,1/08/21,1
17,16/05/21,3
94,22/01/22,4
36,28/07/22,1
38,13/02/22,1
39,14/06/21,3
61,6/01/22,1
73,27/10/22,2
87,6/09/22,1
73,21/03/22,1
36,8/07/21,1
64,17/06/21,1
83,22/11/21,1
83,7/03/21,1
80,25/07/21,1
87,6/03/21,1
87,22/08/21,1
38,16/05/21,1
24,5/06/21,2
13,19/03/21,1
59,26/12/21,1
37,13/08/21,2
13,18/11/22,1
89,27/02/22,1
27,24/05/21,3
87,3/03/21,1
87,15/07/21,2
39,5/09/21,3
81,19/03/22,2
22,15/06/21,1
65,21/08/22,1
4,21/10/21,1
27,2/05/21,1
87,7/01/21,1
20,7/07/21,1279
2,15/06/21,682
34,20/01/22,291
100,19/04/22,1534
57,27/11/21,471
60,6/08/22,124
10,25/08/21,203
88,3/08/22,101
5,16/07/22,56
3,29/10/21,74
10,26/05/21,485
81,2/06/21,8
100,23/08/21,656
60,15/06/22,205
48,17/09/21,13
15,28/10/22,1598
59,29/10/22,39
21,18/12/22,280
35,24/04/21,61
34,28/04/22,268
19,19/03/21,133
81,6/05/22,14
20,26/09/22,1034
86,29/04/21,1859
45,26/06/21,79
15,26/10/21,1434
53,19/04/22,218
21,30/04/22,335
47,3/10/22,159
19,3/03/21,165
16,11/09/21,518
34,19/11/21,350
86,12/11/21,1834
86,12/01/21,1676
11,8/05/21,119
20,13/09/22,1034
86,14/12/22,1869
2,16/10/21,261
98,28/10/22,490
20,23/06/22,1356
100,5/12/21,1879
34,17/06/21,291
40,13/02/21,279
86,4/12/21,2079
20,1/10/22,892
21,5/09/22,368
17,25/09/21,54
47,7/12/21,158
20,10/12/21,1265
34,28/01/22,344
21,25/06/22,337
86,6/07/22,1780
21,19/12/21,361
21,12/10/22,472
10,18/09/22,326
47,24/09/22,302
20,6/08/21,1372
86,27/10/22,1895
57,7/03/22,379
96,18/12/21,112
53,2/03/22,129
92,1/05/22,14
45,20/11/21,83
31,24/07/21,14
86,26/10/21,1675
86,20/01/22,1831
2,29/07/21,747
20,27/10/22,1207
57,19/12/21,355
96,26/06/21,250
53,14/01/22,205
10,26/11/21,398
68,1/03/22,1066
16,17/07/22,496
34,5/04/22,224
100,29/06/22,1826
96,14/03/21,216
40,4/03/21,81
35,18/04/22,36
86,8/08/22,1680
15,24/08/21,1333
15,19/06/22,1220
60,28/10/21,253
57,18/03/22,409
34,26/01/22,325
44,3/12/21,12
50,15/07/22,30
100,23/10/21,2263
1,1/12/22,49
2,12/03/21,743
53,10/12/22,421
2,14/01/21,591
100,11/11/21,2566
45,2/12/22,130
98,15/04/21,245
98,31/10/22,128
30,27/05/22,25
38,15/11/21,788
21,17/06/22,415
85,5/11/21,209
86,3/12/22,2091
60,17/03/22,194
19,22/09/21,240
21,7/03/21,338
68,26/04/22,1083
100,23/03/21,2185
85,19/03/21,207
1,31/10/21,145
15,27/05/22,1160
7,3/02/22,48
2,5/05/22,644
79,31/03/21,95
100,27/05/22,1877
98,14/10/21,321
10,10/07/22,246
85,15/11/21,101
18,11/05/22,68
96,17/01/21,251
97,8/04/21,128
11,19/05/21,79
19,5/12/22,60
60,15/05/21,208
26,29/10/21,24
5,23/08/22,21
16,18/07/21,576
2,24/12/21,761
68,7/08/22,1648
86,22/05/22,1884
15,13/05/22,1178
7,17/12/21,130
16,26/04/21,623
98,20/09/22,203
7,26/05/21,104
26,9/07/21,124
2,16/03/22,646
35,22/04/21,33
21,2/12/22,351
76,29/10/22,59
82,29/12/22,57
26,6/10/22,167
40,1/09/22,145
99,29/06/21,9
82,22/10/22,73
34,16/03/21,254
60,24/01/22,207
51,8/06/21,48
34,15/07/22,278
53,25/10/22,146
20,23/07/21,1546
88,15/11/22,91
2,24/01/22,369
50,27/08/22,28
23,3/07/21,249
53,12/07/22,140
57,16/06/21,467
41,1/12/21,368
38,1/09/22,1006
63,24/08/21,32
76,21/11/22,52
100,27/08/22,1913
41,6/02/22,155
68,2/06/22,1369
26,9/11/22,162
100,27/06/22,1469
40,3/06/22,125
74,9/10/21,143
1,9/04/21,74
77,27/03/21,28
15,30/01/21,1361
10,10/01/22,257
2,31/05/21,603
11,6/11/21,108
40,17/07/22,71
42,8/10/21,8
57,14/05/21,411
47,10/05/21,106
41,23/08/22,152
21,10/03/22,369
57,4/02/22,486
16,22/12/21,669
23,22/06/21,42
34,16/09/21,248
40,3/08/22,195
21,15/04/21,395
27,14/02/22,7
47,1/11/21,121
38,13/01/21,270
19,13/02/21,353
95,28/07/21,16
85,3/04/22,78
41,27/04/21,132
81,19/04/22,4
38,22/04/22,422
84,27/01/21,26
16,5/12/22,655
57,24/12/21,661
16,24/06/22,565
12,26/02/22,93
16,14/03/21,647
8,21/07/22,29
57,26/10/22,602
85,5/03/21,223
3,23/04/21,88
41,21/02/22,156
47,1/08/21,210
57,12/02/22,365
40,18/01/21,68
10,3/02/22,282
19,5/08/21,114
26,3/02/22,55
21,30/04/21,441
8,3/08/22,37
98,17/10/22,127
2,13/10/22,661
8,26/06/21,38
95,22/09/22,15
17,26/05/21,21
88,5/08/22,94
2,28/11/21,322
11,10/09/21,64
72,16/04/22,52
58,4/08/21,11
57,27/10/22,567
48,16/03/21,12
50,4/06/22,31
12,26/10/22,77
38,24/11/21,295
21,2/03/21,388
49,13/02/21,45
53,6/08/22,259
47,20/07/22,128
40,11/01/21,65
3,17/09/21,39
8,28/05/21,45
40,2/12/22,112
78,13/05/22,13
45,18/11/21,73
34,12/12/21,231
88,15/05/22,95
12,4/08/22,60
21,6/06/21,311
97,15/01/21,106
16,26/05/21,707
8,18/07/22,17
41,17/04/21,14
41,26/04/21,137
40,30/10/21,275
79,15/05/21,58
45,14/07/21,59
10,1/02/21,310
77,22/04/21,30
17,13/06/21,4
23,20/03/21,169
97,23/01/21,112
96,13/01/22,233
41,7/10/21,125
2,26/09/21,198
38,3/03/21,258
1,9/03/21,38
9,15/08/21,7
3,6/03/22,20
11,8/03/22,90
97,11/10/22,97
76,18/05/22,72
30,3/03/22,20
21,11/09/22,293
18,14/03/21,123
76,11/03/21,92
45,9/11/22,71
19,10/10/22,88
98,20/04/21,188
32,2/02/21,52
97,23/06/21,116
4,5/01/22,19
4,14/01/21,10
44,17/12/21,19
5,30/01/21,33
21,11/06/21,404
59,9/03/21,64
98,18/02/21,329
10,12/01/22,489
97,19/08/22,80
96,12/02/21,290
10,28/11/21,273
32,1/03/21,57
3,18/04/21,38
47,25/11/21,200
47,25/03/22,159
7,16/05/21,122
12,29/08/22,59
32,25/09/21,26
29,26/03/22,101
